episode_id,instance_id,seed,deal_rate,normalized_primary,raw_primary,normalized_nash_welfare,usw,esw,nsw,nsw_geomean,gini,dist_to_frontier,dist_to_nbs,dist_to_ks,on_frontier,all_ir,n_ir_violations,n_ir_violation_turns,n_walked,welfare_slope,closing_round,rounds_to_agreement,reached_deadline,rounds_used_turns,deadline_rounds,cost_usd,belief_final_posterior_mass_true_type,belief_final_expected_utility_rmse,belief_final_accept_set_f1,belief_auc_posterior_mass_true_type,belief_auc_expected_utility_rmse,belief_auc_accept_set_f1,belief_n_believers,belief_n_turns,belief_accuracy_mean,belief_accuracy_final
scorable_negotiation-moves_chat-d18f22ab9a,scorable_negotiation-L1-6e5961e973,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-1.4411764705882355,17.0,nan,1.0,85.0,16,0.0,0.00022796749714842029,0.26543275635481106,0.18763018948905102,0.00023331937120434545,0.2669294193329573,0.18770289321303632,5.0,17.0,0.18770289321303632,0.18763018948905102
scorable_negotiation-moves_chat-06387eccea,scorable_negotiation-L1-6e5961e973,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.7500000000000012,17.0,nan,1.0,85.0,16,0.0,9.34473597360001e-05,0.26740965697147756,0.18494319675848883,9.405234516800275e-05,0.2673748009819996,0.18461025632220412,5.0,17.0,0.18461025632220412,0.18494319675848883
scorable_negotiation-moves_chat-2c42a3d0a4,scorable_negotiation-L1-6f6151e1d5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.009803921568632596,17.0,nan,1.0,85.0,16,0.0,0.0005154438269776351,0.2380445069048914,0.23154798969190377,0.0004691433060533288,0.23775134424525324,0.21291285211574382,5.0,17.0,0.21291285211574382,0.23154798969190377
scorable_negotiation-moves_chat-522ea1dfe9,scorable_negotiation-L1-6f6151e1d5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.09803921568627513,17.0,nan,1.0,85.0,16,0.0,0.00048508922850982615,0.23802169312123,0.23154798969190377,0.0004473103187971667,0.2378810977918639,0.21464006026681393,5.0,17.0,0.21464006026681393,0.23154798969190377
scorable_negotiation-moves_chat-331541c8e6,scorable_negotiation-L1-6f6151e1d5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.07107843137255601,17.0,nan,1.0,85.0,16,0.0,0.00043487162565923046,0.23807744980731052,0.24227114723133064,0.0004124514031467891,0.23849037010100735,0.23041910236547639,5.0,17.0,0.23041910236547639,0.24227114723133064
scorable_negotiation-moves_chat-0a3754e947,scorable_negotiation-L1-6f6151e1d5,3,1.0,0.9165,0.9256,0.4183897915383819,199.0,6.0,17390592.0,28.05839812800711,0.3698492462311558,0.0,0.6232914752826721,0.7168126612963477,1.0,1.0,0.0,0.0,0.0,-0.22794117647058545,17.0,17.0,1.0,85.0,16,0.0,0.0004259470328503729,0.2380396650311249,0.24227114723133064,0.0004146565217289674,0.23837195889893717,0.23429591537721156,5.0,17.0,0.23429591537721156,0.24227114723133064
scorable_negotiation-moves_chat-186dfc75e7,scorable_negotiation-L1-6f6151e1d5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.08088235294117292,17.0,nan,1.0,85.0,16,0.0,0.00033380933318255784,0.24540263517804353,0.1850615032054173,0.00033052419064608633,0.2454715273932925,0.18385666216495486,5.0,17.0,0.18385666216495486,0.1850615032054173
scorable_negotiation-moves_chat-9bcbd96a1e,scorable_negotiation-L1-a9e4838c4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.612745098039218,17.0,nan,1.0,85.0,16,0.0,0.0005580900295837597,0.24116999088132102,0.2587327481937016,0.0005435557182196209,0.24114487016455807,0.25705276844637376,5.0,17.0,0.25705276844637376,0.2587327481937016
scorable_negotiation-moves_chat-c90312505e,scorable_negotiation-L1-a9e4838c4c,1,1.0,0.7643,0.5631,0.0,125.0,0.0,0.0,0.0,0.5024,0.0,1.1617954130554897,0.636916613539851,1.0,1.0,0.0,0.0,0.0,-0.31617647058823684,17.0,17.0,1.0,85.0,16,0.0,0.0003016084058437661,0.24446606747480976,0.22460789594753558,0.0002929393980576543,0.24463086211026547,0.22044013992856212,5.0,17.0,0.22044013992856212,0.22460789594753558
scorable_negotiation-moves_chat-144c3803e7,scorable_negotiation-L1-a9e4838c4c,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-1.8897058823529362,17.0,nan,1.0,85.0,16,0.0,0.00038612204904911614,0.24386936221539104,0.21988165311783572,0.0003757972965411963,0.24356196044993567,0.21559457649016553,5.0,17.0,0.21559457649016553,0.21988165311783572
