logical_table,instance_id,episode_seed,treated_seat,difficulty_scalar,difficulty_tags,deal_rate,below_threshold_accept,worst_off,worst_off_share,dist_to_nbs,dist_to_ks,normalized_gini,normalized_nash_welfare_conditional,max_share,below_threshold_episode,normalized_primary,normalized_nash_welfare,justified_walk,missed_deal,ir_margin_of_no_deal,gini,instance_n_deals,instance_n_ir_deals,instance_feasible_all_ir,instance_ir_margin
one_rational,scorable_negotiation-L0-a483b0d80d,1,2,0.546303,easy,1.0,0.0,0.4090909090909091,0.14822587411702526,0.4072066391226237,0.4072066391226237,0.12343006431102904,0.5381920578449374,0.2635126650969338,0.0,0.8907,0.5381920578449374,nan,nan,nan,0.08623853211009175,256,40,True,0.4727272727272727
one_rational,scorable_negotiation-L4-faf2ca7d47,1,1,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,0.0,0.0,1.6670137467555703,0.6448855495781002,0.3346938775510204,0.0,0.30612244897959184,0.0,0.8196,0.0,nan,nan,nan,0.44819277108433736,256,5,True,0.0
one_rational,scorable_negotiation-L3-a8641f6c33,1,0,0.651538,medium;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.43333333333333335,nan,256,8,True,0.43333333333333335
one_rational,scorable_negotiation-L1-a9097927ce,3,2,0.551691,easy,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4827586206896552,nan,256,37,True,0.4827586206896552
one_rational,scorable_negotiation-L3-a8641f6c33,2,2,0.651538,medium;small-frontier,1.0,0.0,0.3157894736842105,0.10500940001462124,0.9478878791784949,0.9478878791784949,0.22477975625847832,0.5538446835202459,0.33252976671296725,0.0,0.6793,0.5538446835202459,nan,nan,nan,0.2823529411764706,256,8,True,0.43333333333333335
one_rational,scorable_negotiation-L3-9a673abad3,4,1,0.699699,hard;high-conflict;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.08620689655172414,nan,256,9,True,0.08620689655172414
one_rational,scorable_negotiation-L3-9a1b1c0960,1,0,0.689368,hard;pivotal-seat,1.0,0.0,0.18421052631578946,0.05568019579849071,0.0,0.0,0.2566591882520905,0.5651930906483458,0.3022639200489496,0.0,1.0,0.5651930906483458,nan,nan,nan,0.3073170731707317,256,8,True,0.18421052631578946
one_rational,scorable_negotiation-L0-a483b0d80d,4,3,0.546303,easy,1.0,0.0,0.10638297872340426,0.04933976909984824,0.6105549285220224,0.6105549285220224,0.2378675252118744,0.3670762522829097,0.3298089454496522,0.0,0.7022,0.3670762522829097,nan,nan,nan,0.28439306358381505,256,40,True,0.4727272727272727
one_rational,scorable_negotiation-L3-46e1252af7,3,4,0.684076,hard;pivotal-seat,1.0,0.0,0.49230769230769234,0.12787993221554225,0.0,0.0,0.13938217611862502,0.7432269180632755,0.2597561123128202,0.0,0.8431,0.7432269180632755,nan,nan,nan,0.1068062827225131,256,8,True,0.49230769230769234
one_rational,scorable_negotiation-L0-611ee402f7,0,0,0.55854,easy,1.0,0.0,0.16666666666666666,0.05435702100947211,0.4724684232545627,0.5765344236332776,0.22858821387983322,0.5307091537586068,0.3261421260568327,0.0,0.9047,0.5307091537586068,nan,nan,nan,0.2210909090909091,256,43,True,0.417910447761194
one_rational,scorable_negotiation-L1-19dae4b672,3,2,0.62258,high-conflict;medium,1.0,0.0,0.14516129032258066,0.04556580119580092,0.616993854021321,0.616993854021321,0.2876948227881816,0.5193627810773402,0.313897741571073,0.0,1.0,0.5193627810773402,nan,nan,nan,0.24528301886792453,256,27,True,0.4387755102040816
one_rational,scorable_negotiation-L0-32200851b2,2,4,0.562257,easy;high-conflict,1.0,0.0,0.12087912087912088,0.047821743342679565,0.774097614688272,0.774097614688272,0.2664539581378891,0.4194483134851262,0.31569376757623824,0.0,0.8383,0.4194483134851262,nan,nan,nan,0.30042918454935624,256,47,True,0.32926829268292684
one_rational,scorable_negotiation-L0-65113008ad,0,0,0.624796,medium,1.0,0.0,0.06862745098039216,0.020870166189848598,0.5363933216324898,0.6362020368587786,0.2954450480568324,0.47189230644863134,0.30410813590922237,0.0,0.8694,0.47189230644863134,nan,nan,nan,0.3355450236966825,256,29,True,0.43902439024390244
one_rational,scorable_negotiation-L1-282034699c,3,2,0.600081,easy;large-frontier,1.0,0.0,0.22826086956521738,0.0705402238281471,0.8926034084321328,0.7470816640100612,0.2555488370602804,0.563737899297598,0.30903336153283495,0.0,0.8211,0.563737899297598,nan,nan,nan,0.26842105263157895,256,27,True,0.55
one_rational,scorable_negotiation-L0-611ee402f7,1,2,0.55854,easy,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.417910447761194,nan,256,43,True,0.417910447761194
one_rational,scorable_negotiation-L2-0aa50f7b83,4,0,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.0,0.46875,0.12516845897851978,0.0,0.0,0.15823097444924228,0.7168822113478109,0.26702604582084216,0.0,0.9317,0.7168822113478109,nan,nan,nan,0.1932367149758454,256,14,True,0.46875
one_rational,scorable_negotiation-L1-19dae4b672,2,0,0.62258,high-conflict;medium,1.0,0.0,0.14516129032258066,0.04732032496779846,0.5728688967940591,0.5728688967940591,0.2423250657795763,0.5190553291636535,0.3259844608892783,0.0,0.9605,0.5190553291636535,nan,nan,nan,0.26542056074766357,256,27,True,0.4387755102040816
one_rational,scorable_negotiation-L2-df1e479b72,1,4,0.63001,medium;small-frontier,1.0,0.0,0.2619047619047619,0.07835912552198478,0.6169319012476656,0.6169319012476656,0.24681896339965612,0.5912444496179982,0.2991893883566691,0.0,1.0,0.5912444496179982,nan,nan,nan,0.1731958762886598,256,21,True,0.43103448275862066
one_rational,scorable_negotiation-L1-282034699c,4,4,0.600081,easy;large-frontier,1.0,0.0,0.26666666666666666,0.07363303960437652,0.0,0.44020236257876105,0.20903601798798002,0.6538795158177795,0.27612389851641195,0.0,1.0,0.6538795158177795,nan,nan,nan,0.2939929328621908,256,27,True,0.55
one_rational,scorable_negotiation-L1-996daa4124,1,3,0.61343,easy;large-frontier,1.0,0.0,0.33,0.10545561862777197,0.5871930098388547,0.5871930098388547,0.2229319511756487,0.5679505145654978,0.3195624806902181,0.0,0.8825,0.5679505145654978,nan,nan,nan,0.23783783783783785,256,22,True,0.3333333333333333
one_rational,scorable_negotiation-L3-46e1252af7,0,3,0.684076,hard;pivotal-seat,1.0,0.0,0.21621621621621623,0.058823529411764705,0.7535799047879709,0.7535799047879709,0.22941176470588237,0.6301255536714604,0.27205882352941174,0.0,1.0,0.6301255536714604,nan,nan,nan,0.35348837209302325,256,8,True,0.49230769230769234
one_rational,scorable_negotiation-L2-1fc37540c8,0,2,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.05,0.016616852244746256,0.5043263731254787,0.5043263731254787,0.3442553389187431,0.39862525191187015,0.3323370448949251,0.0,0.8891,0.39862525191187015,nan,nan,nan,0.45208333333333334,256,17,True,0.3103448275862069
one_rational,scorable_negotiation-L3-9a673abad3,0,3,0.699699,hard;high-conflict;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.08620689655172414,nan,256,9,True,0.08620689655172414
one_rational,scorable_negotiation-L0-a483b0d80d,0,0,0.546303,easy,1.0,0.0,0.4727272727272727,0.15737521944867516,0.0,0.0,0.0999399897866373,0.5911336765686735,0.2538432025241852,0.0,0.9649,0.5911336765686735,nan,nan,nan,0.1360323886639676,256,40,True,0.4727272727272727
one_rational,scorable_negotiation-L1-282034699c,0,1,0.600081,easy;large-frontier,1.0,0.0,0.26666666666666666,0.0749561472312146,0.34446504045980925,0.48537981071972963,0.23421229018411027,0.6216146550434868,0.28108555211705477,0.0,0.9791,0.6216146550434868,nan,nan,nan,0.31029411764705883,256,27,True,0.55
one_rational,scorable_negotiation-L4-712ba36a4f,1,1,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,256,4,True,0.0
one_rational,scorable_negotiation-L4-d49e5fe070,4,2,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,256,5,True,0.36
one_rational,scorable_negotiation-L2-1fc37540c8,3,3,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.3103448275862069,0.09367033714054654,0.0,0.0,0.17121559297003652,0.6208791766745703,0.3018266418973166,0.0,1.0,0.6208791766745703,nan,nan,nan,0.2320754716981132,256,17,True,0.3103448275862069
one_rational,scorable_negotiation-L3-d9a0ef3c04,3,4,0.7161,hard;no-clear-win-win;pivotal-seat,1.0,0.0,0.651685393258427,0.14009661835748793,0.0,0.0,0.05990338164251207,0.9179258437648328,0.214975845410628,0.0,1.0,0.9179258437648328,nan,nan,nan,0.29333333333333333,256,5,True,0.651685393258427
one_rational,scorable_negotiation-L2-1fc37540c8,4,0,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.05,0.016616852244746256,0.5043263731254787,0.5043263731254787,0.3442553389187431,0.39862525191187015,0.3323370448949251,0.0,0.8891,0.39862525191187015,nan,nan,nan,0.45208333333333334,256,17,True,0.3103448275862069
one_rational,scorable_negotiation-L3-46e1252af7,2,2,0.684076,hard;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.49230769230769234,nan,256,8,True,0.49230769230769234
one_rational,scorable_negotiation-L3-a8641f6c33,3,4,0.651538,medium;small-frontier,1.0,0.0,0.43333333333333335,0.11781448217286807,0.0,0.0,0.16483365560113486,0.699813695624205,0.27187957424508014,0.0,0.9628,0.699813695624205,nan,nan,nan,0.16855345911949685,256,8,True,0.43333333333333335
one_rational,scorable_negotiation-L1-996daa4124,3,2,0.61343,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,nan,256,22,True,0.3333333333333333
one_rational,scorable_negotiation-L1-a9097927ce,2,0,0.551691,easy,1.0,0.0,0.0,0.0,0.7560344590381844,0.7560344590381844,0.319290606072602,0.0,0.3232255255136376,0.0,0.9216,0.0,nan,nan,nan,0.3175097276264591,256,37,True,0.4827586206896552
one_rational,scorable_negotiation-L0-611ee402f7,2,4,0.55854,easy,1.0,0.0,0.35185185185185186,0.1053021339871845,0.0,0.5426072941604801,0.19081032020372948,0.6246360293738825,0.29927974922673495,0.0,1.0,0.6246360293738825,nan,nan,nan,0.26887417218543047,256,43,True,0.417910447761194
one_rational,scorable_negotiation-L3-d9a0ef3c04,0,3,0.7161,hard;no-clear-win-win;pivotal-seat,1.0,0.0,0.651685393258427,0.14009661835748793,0.0,0.0,0.05990338164251207,0.9179258437648328,0.214975845410628,0.0,1.0,0.9179258437648328,nan,nan,nan,0.29333333333333333,256,5,True,0.651685393258427
one_rational,scorable_negotiation-L0-34733a57e6,1,2,0.561029,easy;large-frontier,1.0,0.0,0.29411764705882354,0.10704686339520629,0.4992332615113796,0.4992332615113796,0.24179584382090127,0.49770797871675715,0.36395933554370136,0.0,0.8189,0.49770797871675715,nan,nan,nan,0.3161904761904762,256,45,True,0.4523809523809524
one_rational,scorable_negotiation-L2-1fc37540c8,2,1,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.3103448275862069,0.09367033714054654,0.0,0.0,0.17121559297003652,0.6208791766745703,0.3018266418973166,0.0,1.0,0.6208791766745703,nan,nan,nan,0.2320754716981132,256,17,True,0.3103448275862069
one_rational,scorable_negotiation-L2-103cef6017,1,4,0.638165,medium;small-frontier,1.0,0.0,0.2692307692307692,0.08176496151204807,0.0,0.0,0.18766556923636196,0.6067372574347059,0.3036984284733214,0.0,1.0,0.6067372574347059,nan,nan,nan,0.22995169082125605,256,15,True,0.2692307692307692
one_rational,scorable_negotiation-L1-996daa4124,0,1,0.61343,easy;large-frontier,1.0,0.0,0.21428571428571427,0.06776889730322816,0.553216394217755,0.553216394217755,0.23681679808095693,0.5595651724079489,0.31625485408173143,0.0,0.9109,0.5595651724079489,nan,nan,nan,0.3580645161290323,256,22,True,0.3333333333333333
one_rational,scorable_negotiation-L2-0aa50f7b83,2,1,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.46875,nan,256,14,True,0.46875
one_rational,scorable_negotiation-L4-faf2ca7d47,4,2,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,256,5,True,0.0
one_rational,scorable_negotiation-L3-9a1b1c0960,4,1,0.689368,hard;pivotal-seat,1.0,0.0,0.15789473684210525,0.04903781856007132,0.531682611776159,0.531682611776159,0.22953661738118233,0.550249714729916,0.3105728508804517,0.0,0.9183,0.550249714729916,nan,nan,nan,0.2318471337579618,256,8,True,0.18421052631578946
one_rational,scorable_negotiation-L2-adac68f4ac,3,3,0.642993,large-frontier;medium,1.0,0.0,0.28888888888888886,0.08554152587586697,0.2785627654939933,0.2785627654939933,0.23162013160234754,0.6090497177797055,0.29610528187800106,0.0,1.0,0.6090497177797055,nan,nan,nan,0.33297297297297296,256,17,True,0.4666666666666667
one_rational,scorable_negotiation-L4-8a29217702,1,1,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.0,0.49122807017543857,0.11676396997497913,0.0,0.0,0.1237698081734779,0.8113601931999888,0.23769808173477897,0.0,1.0,0.8113601931999888,nan,nan,nan,0.20210526315789473,256,4,True,0.49122807017543857
one_rational,scorable_negotiation-L2-adac68f4ac,4,0,0.642993,large-frontier;medium,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,nan,256,17,True,0.4666666666666667
one_rational,scorable_negotiation-L1-996daa4124,4,4,0.61343,easy;large-frontier,1.0,0.0,0.1,0.036000734708871614,0.8756316770514245,0.8756316770514245,0.29361415539092633,0.44070490886510216,0.36000734708871607,0.0,0.7935,0.44070490886510216,nan,nan,nan,0.3781094527363184,256,22,True,0.3333333333333333
one_rational,scorable_negotiation-L0-65113008ad,3,1,0.624796,medium,1.0,0.0,0.15476190476190477,0.043124491456468676,0.40449975030660673,0.8127768190800231,0.25151154785003443,0.5826707358115123,0.27865056018025913,0.0,0.9817,0.5826707358115123,nan,nan,nan,0.36205533596837947,256,29,True,0.43902439024390244
one_rational,scorable_negotiation-L2-adac68f4ac,2,1,0.642993,large-frontier;medium,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,nan,256,17,True,0.4666666666666667
one_rational,scorable_negotiation-L4-d49e5fe070,3,0,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,256,5,True,0.36
one_rational,scorable_negotiation-L0-32200851b2,0,0,0.562257,easy;high-conflict,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.32926829268292684,nan,256,47,True,0.32926829268292684
one_rational,scorable_negotiation-L4-8a29217702,0,4,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.49122807017543857,nan,256,4,True,0.49122807017543857
one_rational,scorable_negotiation-L1-aabb4d986b,1,3,0.614162,easy,1.0,0.0,0.35,0.09458348643314683,0.0,0.6559906497738882,0.18525317342768072,0.6903484307766603,0.2702385326661338,0.0,0.9825,0.6903484307766603,nan,nan,nan,0.2296774193548387,256,22,True,0.4959349593495935
one_rational,scorable_negotiation-L2-103cef6017,4,0,0.638165,medium;small-frontier,1.0,0.0,0.22950819672131148,0.07193191783909426,0.6755721495511996,0.6755721495511996,0.26942530307222146,0.55188751480072,0.31341764201319644,0.0,0.9274,0.55188751480072,nan,nan,nan,0.26744186046511625,256,15,True,0.2692307692307692
one_rational,scorable_negotiation-L3-a8641f6c33,0,3,0.651538,medium;small-frontier,1.0,0.0,0.43333333333333335,0.11781448217286807,0.0,0.0,0.16483365560113486,0.699813695624205,0.27187957424508014,0.0,0.9628,0.699813695624205,nan,nan,nan,0.16855345911949685,256,8,True,0.43333333333333335
one_rational,scorable_negotiation-L4-712ba36a4f,4,2,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,256,4,True,0.0
one_rational,scorable_negotiation-L0-32200851b2,4,3,0.562257,easy;high-conflict,1.0,0.0,0.12087912087912088,0.047821743342679565,0.774097614688272,0.774097614688272,0.2664539581378891,0.4194483134851262,0.31569376757623824,0.0,0.8383,0.4194483134851262,nan,nan,nan,0.30042918454935624,256,47,True,0.32926829268292684
one_rational,scorable_negotiation-L1-aabb4d986b,4,4,0.614162,easy,1.0,0.0,0.43333333333333335,0.13772474304994106,0.5527773642186545,0.294947161689015,0.11155412488009328,0.6159478240760222,0.2520691583672661,0.0,0.8264,0.6159478240760222,nan,nan,nan,0.23911439114391145,256,22,True,0.4959349593495935
one_rational,scorable_negotiation-L0-611ee402f7,4,3,0.55854,easy,1.0,0.0,0.34146341463414637,0.12533528710468037,0.6917584068153987,0.40945930997237723,0.11707442180235798,0.5303281001160416,0.24652836322828922,0.0,0.7944,0.5303281001160416,nan,nan,nan,0.24262295081967214,256,43,True,0.417910447761194
one_rational,scorable_negotiation-L0-32200851b2,3,1,0.562257,easy;high-conflict,1.0,0.0,0.30097087378640774,0.12193511678712383,0.5384890473966698,0.5384890473966698,0.16026904559835792,0.4689843496591156,0.2665389861857758,0.0,0.8341,0.4689843496591156,nan,nan,nan,0.15272727272727274,256,47,True,0.32926829268292684
one_rational,scorable_negotiation-L2-0aa50f7b83,1,4,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.0,0.23684210526315788,0.0797942839974397,0.6640405747786313,0.6640405747786313,0.2903523056465835,0.5063400708169691,0.3369091991003009,0.0,0.7533,0.5063400708169691,nan,nan,nan,0.3473053892215569,256,14,True,0.46875
one_rational,scorable_negotiation-L1-aabb4d986b,3,2,0.614162,easy,1.0,0.0,0.04819277108433735,0.021897871869924628,0.8673270473679019,0.6153957697839985,0.27753699568221585,0.32503682747631046,0.33247378631775804,0.0,0.6014,0.32503682747631046,nan,nan,nan,0.381151832460733,256,22,True,0.4959349593495935
one_rational,scorable_negotiation-L4-faf2ca7d47,2,3,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,0.0,0.0,1.708505588742708,0.3385519261397128,0.3942041858657636,0.0,0.40220951535002497,0.0,0.6751,0.0,nan,nan,nan,0.651685393258427,256,5,True,0.0
one_rational,scorable_negotiation-L3-9a1b1c0960,2,2,0.689368,hard;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.18421052631578946,nan,256,8,True,0.18421052631578946
one_rational,scorable_negotiation-L2-1fc37540c8,1,4,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.3103448275862069,0.09367033714054654,0.0,0.0,0.17121559297003652,0.6208791766745703,0.3018266418973166,0.0,1.0,0.6208791766745703,nan,nan,nan,0.2320754716981132,256,17,True,0.3103448275862069
one_rational,scorable_negotiation-L4-faf2ca7d47,3,0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,0.0,0.0,1.708505588742708,0.3385519261397128,0.3942041858657636,0.0,0.40220951535002497,0.0,0.6751,0.0,nan,nan,nan,0.651685393258427,256,5,True,0.0
one_rational,scorable_negotiation-L4-d49e5fe070,2,3,0.672467,medium;small-frontier,1.0,0.0,0.36,0.0960218883001824,0.0,0.0,0.17148151365123485,0.704468524997698,0.2667274675005067,0.0,1.0,0.704468524997698,nan,nan,nan,0.35833333333333334,256,5,True,0.36
one_rational,scorable_negotiation-L1-19dae4b672,4,4,0.62258,high-conflict;medium,1.0,0.0,0.15151515151515152,0.07948207755022876,0.3812655586530859,0.3812655586530859,0.22899210376867488,0.34043100449239616,0.29613483732423945,0.0,0.6638,0.34043100449239616,nan,nan,nan,0.23875968992248062,256,27,True,0.4387755102040816
one_rational,scorable_negotiation-L3-46e1252af7,4,1,0.684076,hard;pivotal-seat,1.0,0.0,0.49230769230769234,0.12787993221554225,0.0,0.0,0.13938217611862502,0.7432269180632755,0.2597561123128202,0.0,0.8431,0.7432269180632755,nan,nan,nan,0.1068062827225131,256,8,True,0.49230769230769234
one_oracle,scorable_negotiation-L2-0aa50f7b83,1,4,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.46875,nan,256,14,True,0.46875
one_oracle,scorable_negotiation-L2-1fc37540c8,0,2,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.0,0.3103448275862069,0.09367033714054654,0.0,0.0,0.17121559297003652,0.6208791766745703,0.3018266418973166,0.0,1.0,0.6208791766745703,nan,nan,nan,0.2320754716981132,256,17,True,0.3103448275862069
one_oracle,scorable_negotiation-L0-32200851b2,0,0,0.562257,easy;high-conflict,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.32926829268292684,nan,256,47,True,0.32926829268292684
one_oracle,scorable_negotiation-L3-9a673abad3,0,3,0.699699,hard;high-conflict;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.08620689655172414,nan,256,9,True,0.08620689655172414
one_oracle,scorable_negotiation-L1-19dae4b672,0,1,0.62258,high-conflict;medium,1.0,0.0,0.14516129032258066,0.04541387382975461,0.6826310460366771,0.6826310460366771,0.2918149759371689,0.5169886604843249,0.31285113082719845,0.0,0.9906,0.5169886604843249,nan,nan,nan,0.27162790697674416,256,27,True,0.4387755102040816
one_oracle,scorable_negotiation-L0-34733a57e6,2,4,0.561029,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4523809523809524,nan,256,45,True,0.4523809523809524
one_oracle,scorable_negotiation-L2-0aa50f7b83,0,2,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.46875,nan,256,14,True,0.46875
one_oracle,scorable_negotiation-L3-a8641f6c33,4,1,0.651538,medium;small-frontier,1.0,0.0,0.3157894736842105,0.10244510632402853,0.9985774558708213,0.9985774558708213,0.26153633026251993,0.5404762881959199,0.3244095033594237,0.0,0.6421,0.5404762881959199,nan,nan,nan,0.327007299270073,256,8,True,0.43333333333333335
one_oracle,scorable_negotiation-L3-d9a0ef3c04,3,4,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.651685393258427,nan,256,5,True,0.651685393258427
one_oracle,scorable_negotiation-L3-46e1252af7,2,2,0.684076,hard;pivotal-seat,1.0,0.0,0.21621621621621623,0.058823529411764705,0.7535799047879709,0.7535799047879709,0.22941176470588237,0.6301255536714604,0.27205882352941174,0.0,1.0,0.6301255536714604,nan,nan,nan,0.35348837209302325,256,8,True,0.49230769230769234
one_oracle,scorable_negotiation-L4-faf2ca7d47,3,0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,256,5,True,0.0
one_oracle,scorable_negotiation-L4-faf2ca7d47,0,4,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,0.0,0.0,1.6334630891922322,0.0,0.2829268292682927,0.0,0.2845528455284553,0.0,1.0,0.0,nan,nan,nan,0.6121212121212121,256,5,True,0.0
one_oracle,scorable_negotiation-L0-34733a57e6,4,3,0.561029,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4523809523809524,nan,256,45,True,0.4523809523809524
one_oracle,scorable_negotiation-L2-adac68f4ac,1,4,0.642993,large-frontier;medium,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,nan,256,17,True,0.4666666666666667
one_oracle,scorable_negotiation-L1-a9097927ce,4,4,0.551691,easy,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4827586206896552,nan,256,37,True,0.4827586206896552
one_oracle,scorable_negotiation-L1-a9097927ce,2,0,0.551691,easy,1.0,0.0,0.0,0.0,0.7018961499562226,0.7018961499562226,0.29921194769930043,0.0,0.29869248251232255,0.0,1.0,0.0,nan,nan,nan,0.24206642066420664,256,37,True,0.4827586206896552
one_oracle,scorable_negotiation-L2-103cef6017,3,3,0.638165,medium;small-frontier,1.0,0.0,0.22972972972972974,0.07188196100849613,0.3745209340646444,0.3745209340646444,0.28427526661278557,0.533225804277077,0.3128979479193361,0.0,0.9523,0.533225804277077,nan,nan,nan,0.32653061224489793,256,15,True,0.2692307692307692
one_oracle,scorable_negotiation-L0-a483b0d80d,3,1,0.546303,easy,1.0,0.0,0.13333333333333333,0.04588876191321521,0.7080818834056857,0.7080818834056857,0.31221444342124244,0.46659111489790084,0.3441657143491141,0.0,0.9244,0.46659111489790084,nan,nan,nan,0.25504587155963304,256,40,True,0.4727272727272727
one_oracle,scorable_negotiation-L3-46e1252af7,0,3,0.684076,hard;pivotal-seat,1.0,0.0,0.49230769230769234,0.12787993221554225,0.0,0.0,0.13938217611862502,0.7432269180632755,0.2597561123128202,0.0,0.8431,0.7432269180632755,nan,nan,nan,0.1068062827225131,256,8,True,0.49230769230769234
one_oracle,scorable_negotiation-L3-9a673abad3,2,2,0.699699,hard;high-conflict;pivotal-seat,1.0,0.0,0.08620689655172414,0.024408550315175408,0.0,0.0,0.24322632218065984,0.5375432415425709,0.2831391836560347,0.0,1.0,0.5375432415425709,nan,nan,nan,0.28679245283018867,256,9,True,0.08620689655172414
one_oracle,scorable_negotiation-L0-34733a57e6,3,1,0.561029,easy;large-frontier,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4523809523809524,nan,256,45,True,0.4523809523809524
one_oracle,scorable_negotiation-L4-712ba36a4f,2,3,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,nan,256,4,True,0.0
one_oracle,scorable_negotiation-L1-a9097927ce,0,1,0.551691,easy,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4827586206896552,nan,256,37,True,0.4827586206896552
one_oracle,scorable_negotiation-L3-9a1b1c0960,0,3,0.689368,hard;pivotal-seat,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.18421052631578946,nan,256,8,True,0.18421052631578946
one_oracle,scorable_negotiation-L0-a483b0d80d,1,2,0.546303,easy,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.4727272727272727,nan,256,40,True,0.4727272727272727
