logical_table,instance_id,episode_seed,episode_id,deal_rate,closing_offer,n_supporters,quorum_close_rate,outvoted_seats,outvoted_below_threshold,outvoted_z,outvoted_dissented,any_below_threshold,treated_seat,treated_reject_share,treated_accept_share,treated_dissent_rate,treated_is_outvoted,treated_below_threshold
all_rational__majority_r16,scorable_negotiation-L1-a9e4838c4c,2,scorable_negotiation-moves_chat-c479eda419,1.0,P4,3.0,1.0,Avery;Casey,1.0,-0.1326225,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-b3fd37949a,3,scorable_negotiation-moves_chat-ce3724f2ce,1.0,P2,3.0,1.0,Avery;Devon,1.0,-0.2806325,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-a9e4838c4c,0,scorable_negotiation-moves_chat-d6255d4cc1,1.0,P7,3.0,1.0,Avery;Casey,1.0,-0.1326225,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-1381dc04db,1,scorable_negotiation-moves_chat-d933fdfb46,1.0,P1,3.0,1.0,Avery;Ember,1.0,-0.122069,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-1381dc04db,2,scorable_negotiation-moves_chat-e7b2c32203,1.0,P8,3.0,1.0,Avery;Ember,1.0,-0.237069,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-1381dc04db,0,scorable_negotiation-moves_chat-e85eaaddb2,1.0,P2,3.0,1.0,Avery;Ember,0.5,-0.007069000000000006,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-b3fd37949a,0,scorable_negotiation-moves_chat-e9907636af,1.0,P14,3.0,1.0,Avery;Devon,1.0,-0.2806325,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L1-6e5961e973,3,scorable_negotiation-moves_chat-eddeb90d02,1.0,P51,3.0,1.0,Avery;Casey,1.0,-0.0602145,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-cd5957683b,4,scorable_negotiation-moves_chat-0d0b776755,1.0,P65,3.0,1.0,Casey;Ember,0.5,0.1389175,0.5,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-5edb2fff08,3,scorable_negotiation-moves_chat-145c5a33bb,1.0,P7,3.0,1.0,Casey;Ember,1.0,-0.306049,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-5edb2fff08,2,scorable_negotiation-moves_chat-15161f2f90,1.0,P4,3.0,1.0,Casey;Ember,1.0,-0.27529,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-cd5957683b,1,scorable_negotiation-moves_chat-2976fa13d2,1.0,P5,3.0,1.0,Casey;Ember,0.5,-0.10431750000000001,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-cd5957683b,3,scorable_negotiation-moves_chat-2eae77199d,1.0,P7,3.0,1.0,Casey;Ember,1.0,-0.3567445,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-c07670b4c3,0,scorable_negotiation-moves_chat-3560ab894f,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.341739,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-107032bc27,4,scorable_negotiation-moves_chat-3f8fb86f45,1.0,P2,3.0,1.0,Avery;Ember,0.5,0.0037800000000000056,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-5edb2fff08,0,scorable_negotiation-moves_chat-46bada9fab,1.0,P13,3.0,1.0,Casey;Ember,1.0,-0.27529,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-f3366df5c2,2,scorable_negotiation-moves_chat-4c3fba6e98,1.0,P10,3.0,1.0,Avery;Ember,1.0,-0.2883715,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-f3366df5c2,4,scorable_negotiation-moves_chat-54a7613776,1.0,P2,3.0,1.0,Avery;Ember,0.5,0.0675105,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-c07670b4c3,2,scorable_negotiation-moves_chat-87c21648d9,1.0,P53,3.0,1.0,Avery;Ember,1.0,-0.4343315,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-cd5957683b,0,scorable_negotiation-moves_chat-8ac88630b9,1.0,P13,3.0,1.0,Casey;Ember,1.0,-0.3567445,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-107032bc27,1,scorable_negotiation-moves_chat-90cc93c9af,1.0,P52,3.0,1.0,Devon;Ember,1.0,-0.1460335,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-c07670b4c3,4,scorable_negotiation-moves_chat-92dc8a1886,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.341739,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-cd5957683b,2,scorable_negotiation-moves_chat-9b946daf46,1.0,P2,3.0,1.0,Casey;Ember,0.5,0.021896,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-107032bc27,2,scorable_negotiation-moves_chat-b1a7d08ced,1.0,P49,4.0,1.0,Casey,1.0,-0.434211,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-f3366df5c2,0,scorable_negotiation-moves_chat-c2a8d3a513,1.0,P2,3.0,1.0,Avery;Ember,0.5,0.0675105,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-107032bc27,0,scorable_negotiation-moves_chat-ca932207b8,1.0,P2,3.0,1.0,Avery;Ember,0.5,0.0037800000000000056,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-c07670b4c3,3,scorable_negotiation-moves_chat-d5d776c1aa,1.0,P5,3.0,1.0,Avery;Ember,1.0,-0.341739,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-5edb2fff08,4,scorable_negotiation-moves_chat-d8f422feea,1.0,P4,3.0,1.0,Casey;Ember,1.0,-0.4155725,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-f3366df5c2,3,scorable_negotiation-moves_chat-e9191aaac0,1.0,P5,3.0,1.0,Avery;Ember,0.5,0.0675105,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-c07670b4c3,1,scorable_negotiation-moves_chat-e94de86d05,1.0,P10,3.0,1.0,Avery;Ember,1.0,-0.341739,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-f3366df5c2,1,scorable_negotiation-moves_chat-ea9bc1203c,1.0,P1,3.0,1.0,Avery;Ember,1.0,-0.5403979999999999,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-5edb2fff08,1,scorable_negotiation-moves_chat-f07736092b,1.0,P1,3.0,1.0,Avery;Ember,0.5,-0.1573325,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L2-107032bc27,3,scorable_negotiation-moves_chat-ff3d726560,1.0,P50,3.0,1.0,Casey;Devon,0.5,0.15308699999999997,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-81f699e3fe,2,scorable_negotiation-moves_chat-0387946230,1.0,P7,3.0,1.0,Avery;Ember,1.0,-0.4825765,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-81f699e3fe,1,scorable_negotiation-moves_chat-1681bdcc39,1.0,P1,3.0,1.0,Avery;Ember,0.5,-0.109159,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-09d8108a8f,2,scorable_negotiation-moves_chat-200bf153e8,1.0,P35,4.0,1.0,Casey,0.0,0.104839,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-81f699e3fe,4,scorable_negotiation-moves_chat-27a5883ceb,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.4825765,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-81f699e3fe,3,scorable_negotiation-moves_chat-281211c89b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-8e55401ea3,0,scorable_negotiation-moves_chat-333b5a85a0,1.0,P8,3.0,1.0,Casey;Ember,1.0,-0.23571450000000002,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-09d8108a8f,4,scorable_negotiation-moves_chat-35d1e84822,1.0,P34,3.0,1.0,Casey;Devon,0.0,0.5524195,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-901198dd46,3,scorable_negotiation-moves_chat-37ef824ffc,1.0,P2,3.0,1.0,Casey;Devon,1.0,-0.4738285,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-78a36182a2,0,scorable_negotiation-moves_chat-3c3cf0645e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-09d8108a8f,0,scorable_negotiation-moves_chat-3dc95cd2bb,1.0,P34,3.0,1.0,Casey;Ember,0.0,0.5524195,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-09d8108a8f,3,scorable_negotiation-moves_chat-4069c8fc8e,1.0,P34,4.0,1.0,Casey,0.0,0.104839,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-8e55401ea3,1,scorable_negotiation-moves_chat-4c4f674f38,1.0,P40,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-09d8108a8f,1,scorable_negotiation-moves_chat-4cc80ef1e3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-78a36182a2,4,scorable_negotiation-moves_chat-4e39f1f8b1,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-8e55401ea3,3,scorable_negotiation-moves_chat-565ab3bd94,1.0,P12,3.0,1.0,Casey;Ember,1.0,-0.23571450000000002,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-901198dd46,4,scorable_negotiation-moves_chat-5899d16c5f,1.0,P11,3.0,1.0,Casey;Devon,1.0,-0.4738285,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-8e55401ea3,2,scorable_negotiation-moves_chat-71e981ccbc,1.0,P14,3.0,1.0,Casey;Ember,1.0,-0.23571450000000002,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-78a36182a2,1,scorable_negotiation-moves_chat-7b0851ba71,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-78a36182a2,3,scorable_negotiation-moves_chat-99b1485c27,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-78a36182a2,2,scorable_negotiation-moves_chat-a3505d0088,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-901198dd46,1,scorable_negotiation-moves_chat-a6dc633c5e,1.0,P5,3.0,1.0,Casey;Devon,1.0,-0.4738285,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-901198dd46,0,scorable_negotiation-moves_chat-c4f5b2853d,1.0,P8,3.0,1.0,Casey;Devon,1.0,-0.4738285,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-901198dd46,2,scorable_negotiation-moves_chat-d1c7b308d5,1.0,P2,3.0,1.0,Casey;Devon,1.0,-0.4738285,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-81f699e3fe,0,scorable_negotiation-moves_chat-d3aca1f422,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.4825765,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L3-8e55401ea3,4,scorable_negotiation-moves_chat-fecd4b28c7,1.0,P46,3.0,1.0,Casey;Ember,1.0,-0.23571450000000002,0.5,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-592a4f7b6d,4,scorable_negotiation-moves_chat-0c6102935c,1.0,P3,3.0,1.0,Casey;Ember,0.0,0.6439395,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-592a4f7b6d,2,scorable_negotiation-moves_chat-13dfd73496,1.0,P4,4.0,1.0,Casey,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-35d9e3e112,3,scorable_negotiation-moves_chat-17aa183983,1.0,P70,3.0,1.0,Avery;Devon,0.5,0.052151,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-592a4f7b6d,3,scorable_negotiation-moves_chat-2049a29810,1.0,P5,3.0,1.0,Avery;Ember,1.0,-0.6080935000000001,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-05f715c1e6,1,scorable_negotiation-moves_chat-2d309b92c9,1.0,P1,3.0,1.0,Avery;Ember,1.0,-0.6870885,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-05f715c1e6,0,scorable_negotiation-moves_chat-381466b0cf,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.384058,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-05f715c1e6,3,scorable_negotiation-moves_chat-4196ed3d7c,1.0,P4,3.0,1.0,Avery;Ember,1.0,-0.384058,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-b9891ffb3e,0,scorable_negotiation-moves_chat-639bd4b8d9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-35d9e3e112,2,scorable_negotiation-moves_chat-7701f91cda,1.0,P62,3.0,1.0,Avery;Devon,0.5,0.052151,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-b9891ffb3e,2,scorable_negotiation-moves_chat-8bb57a6be7,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-592a4f7b6d,1,scorable_negotiation-moves_chat-a4a9461bf2,1.0,P1,3.0,1.0,Avery;Ember,1.0,-0.34811499999999995,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-b9891ffb3e,1,scorable_negotiation-moves_chat-a802769655,1.0,P36,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-35d9e3e112,4,scorable_negotiation-moves_chat-ac60b40d88,1.0,P68,3.0,1.0,Avery;Devon,0.5,0.052151,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-05f715c1e6,4,scorable_negotiation-moves_chat-af96f005c2,1.0,P2,3.0,1.0,Avery;Ember,1.0,-0.384058,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-b9891ffb3e,3,scorable_negotiation-moves_chat-b05985b18f,1.0,P37,4.0,1.0,Devon,0.0,0.344828,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-b9891ffb3e,4,scorable_negotiation-moves_chat-cc95742644,1.0,P36,4.0,1.0,Ember,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-35d9e3e112,1,scorable_negotiation-moves_chat-d6be37a3eb,1.0,P68,3.0,1.0,Avery;Devon,0.5,0.052151,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-05f715c1e6,2,scorable_negotiation-moves_chat-d76facda7d,1.0,P58,3.0,1.0,Avery;Ember,1.0,-0.6870885,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-592a4f7b6d,0,scorable_negotiation-moves_chat-db625ca768,1.0,P3,3.0,1.0,Avery;Casey,0.0,0.5487805,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__majority_r16,scorable_negotiation-L4-35d9e3e112,0,scorable_negotiation-moves_chat-fdd2d61b0b,1.0,P68,3.0,1.0,Avery;Devon,0.5,0.052151,0.0,1.0,,nan,nan,nan,nan,nan
