logical_table,instance_id,episode_seed,bank_position,seat_index,difficulty_tags,deal_rate,normalized_primary,worst_off,max_share,seat_z,seat_z_uncond,seat_share,seat_advantage,seat_capture_z,coplayer_z,coplayer_z_uncond,z_parties
rational_advised_llm,scorable_negotiation-L1-a9097927ce,3,1,2,easy,1.0,0.5644,0.04225352112676056,0.43974099618066526,1.0,1.0,0.4397409961793546,0.6814835274125,1.4311836969576626,0.3185164725875,0.3185164725875,0.04225352113;0.7913043478;1;0.08823529412;0.3522727273
rational_advised_llm,scorable_negotiation-L1-19dae4b672,3,11,2,high-conflict;medium,1.0,1.0,0.14516129032258066,0.313897741571073,0.6222222222,0.6222222222,0.19531415030903843,-0.018659937100000024,-0.04486847716947876,0.6408821593,0.6408821593,0.4183673469;1;0.6222222222;1;0.1451612903
rational_advised_llm,scorable_negotiation-L1-aabb4d986b,2,6,0,easy,1.0,0.8264,0.43333333333333335,0.2520691583672661,0.4333333333,0.4333333333,0.13772474303982601,-0.24492643882499998,-1.5585718317299628,0.678259772125,0.678259772125,0.4333333333;0.5737704918;0.7931034483;0.6144578313;0.7317073171
rational_advised_llm,scorable_negotiation-L1-aabb4d986b,0,6,1,easy,1.0,0.8089,0.4959349593495935,0.25226471048226656,0.5737704918,0.5737704918,0.1825008418672298,-0.06877023459999998,-0.5539608359581861,0.6425407263999999,0.6425407263999999,0.6666666667;0.5737704918;0.7931034483;0.6144578313;0.4959349593
rational_advised_llm,scorable_negotiation-L2-1fc37540c8,1,12,4,high-conflict;large-frontier;medium;no-clear-win-win,1.0,1.0,0.3103448275862069,0.3018266418973166,0.6666666667,0.6666666667,0.20121776127503105,0.00504329765,0.018463523369348554,0.66162336905,0.66162336905,0.6875;0.6486486486;0.3103448276;1;0.6666666667
rational_advised_llm,scorable_negotiation-L2-0aa50f7b83,3,22,3,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.8216,0.23684210526315788,0.3244436152682831,0.6341463415,0.6341463415,0.20574473164126217,0.022133012374999983,0.06971084632318371,0.6120133291250001,0.6120133291250001,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1
rational_advised_llm,scorable_negotiation-L2-1fc37540c8,3,12,3,high-conflict;large-frontier;medium;no-clear-win-win,1.0,1.0,0.3103448275862069,0.3018266418973166,1.0,1.0,0.30182664189745523,0.42170996427499996,1.5438810716394107,0.578290035725,0.578290035725,0.6875;0.6486486486;0.3103448276;1;0.6666666667
rational_advised_llm,scorable_negotiation-L2-adac68f4ac,1,17,4,large-frontier;medium,1.0,0.9711,0.21052631578947367,0.30132876125160735,1.0,1.0,0.3013287612513878,0.42034139402500004,1.0547756377899271,0.579658605975,0.579658605975,0.2105263158;1;0.7162162162;0.3918918919;1
rational_advised_llm,scorable_negotiation-L2-0aa50f7b83,2,22,1,hard;high-conflict;large-frontier;no-clear-win-win,1.0,1.0,0.3902439024390244,0.2591349002567648,1.0,1.0,0.2591349002593853,0.2852515244,0.8132944191607685,0.7147484756,0.7147484756,1;1;1;0.3902439024;0.46875
rational_advised_llm,scorable_negotiation-L2-1fc37540c8,4,12,0,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.8878,0.2631578947368421,0.34311179289018773,0.275,0.275,0.09435574304669062,-0.38487549517499997,-0.8981249686227565,0.659875495175,0.659875495175,0.275;1;1;0.2631578947;0.376344086
rational_advised_llm,scorable_negotiation-L2-103cef6017,1,7,4,medium;small-frontier,1.0,0.9578,0.11475409836065574,0.32457473131949566,0.696969697,0.696969697,0.22621875213875073,0.10097348010000007,0.22018428173426588,0.5959962168999999,0.5959962168999999,0.2692307692;0.1147540984;1;1;0.696969697
rational_advised_llm,scorable_negotiation-L2-0aa50f7b83,4,22,0,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.8216,0.23684210526315788,0.3244436152682831,0.7297297297,0.7297297297,0.23675615166783595,0.14161224762500002,0.4460264813667049,0.588117482075,0.588117482075,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1
rational_advised_llm,scorable_negotiation-L2-df1e479b72,3,2,3,medium;small-frontier,1.0,0.9608,0.3333333333333333,0.3073658043042623,1.0,1.0,0.30736580431889876,0.43663691117500003,1.4461003643369945,0.563363088825,0.563363088825,0.4489795918;0.652173913;0.3333333333;1;0.8189655172
rational_advised_llm,scorable_negotiation-L2-0aa50f7b83,1,22,4,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.8216,0.23684210526315788,0.3244436152682831,1.0,1.0,0.324443615261734,0.4794500855,1.51009138131057,0.5205499145,0.5205499145,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1
rational_advised_llm,scorable_negotiation-L2-0aa50f7b83,0,22,2,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.8216,0.23684210526315788,0.3244436152682831,0.4814814815,0.4814814815,0.15621359253943568,-0.16869806262500003,-0.5313368338398249,0.650179544125,0.650179544125,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1
rational_advised_llm,scorable_negotiation-L2-1fc37540c8,2,12,1,high-conflict;large-frontier;medium;no-clear-win-win,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L2-103cef6017,2,7,1,medium;small-frontier,1.0,0.9523,0.22972972972972974,0.3128979479193361,1.0,1.0,0.3128979479222924,0.451017451025,1.0702982677672783,0.548982548975,0.548982548975,0.2692307692;1;1;0.2297297297;0.696969697
rational_advised_llm,scorable_negotiation-L2-103cef6017,3,7,3,medium;small-frontier,1.0,0.9523,0.22972972972972974,0.3128979479193361,0.2297297297,0.2297297297,0.07188196099987292,-0.51182038685,-1.2145881987683187,0.74155011655,0.74155011655,0.2692307692;1;1;0.2297297297;0.696969697
rational_advised_llm,scorable_negotiation-L2-adac68f4ac,3,17,3,large-frontier;medium,1.0,1.0,0.28888888888888886,0.29610528187800106,0.6216216216,0.6216216216,0.1840654454840842,-0.06726726729999999,-0.18871404994432753,0.6888888889,0.6888888889,1;0.4666666667;1;0.6216216216;0.2888888889
rational_advised_llm,scorable_negotiation-L2-103cef6017,4,7,0,medium;small-frontier,1.0,0.9523,0.22972972972972974,0.3128979479193361,0.2692307692,0.2692307692,0.08424175520022033,-0.462444087475,-1.0974145338253813,0.731674856675,0.731674856675,0.2692307692;1;1;0.2297297297;0.696969697
rational_advised_llm,scorable_negotiation-L2-df1e479b72,0,2,2,medium;small-frontier,1.0,0.9608,0.3333333333333333,0.3073658043042623,0.3333333333,0.3333333333,0.10245526809605404,-0.39669642220000007,-1.3138212230634883,0.7300297555,0.7300297555,0.4489795918;0.652173913;0.3333333333;1;0.8189655172
rational_advised_llm,scorable_negotiation-L2-adac68f4ac,4,17,0,large-frontier;medium,1.0,0.9094,0.24444444444444444,0.32368800712144313,0.7368421053,0.7368421053,0.23850695262893842,0.14870396717500012,0.4431265709844309,0.5881381381249999,0.5881381381249999,0.7368421053;1;0.7162162162;0.3918918919;0.2444444444
rational_advised_llm,scorable_negotiation-L2-1fc37540c8,0,12,2,high-conflict;large-frontier;medium;no-clear-win-win,1.0,1.0,0.3103448275862069,0.3018266418973166,0.3103448276,0.3103448276,0.09367033714475267,-0.440359001225,-1.6121552353787176,0.750703828825,0.750703828825,0.6875;0.6486486486;0.3103448276;1;0.6666666667
rational_advised_llm,scorable_negotiation-L2-df1e479b72,2,2,1,medium;small-frontier,1.0,1.0,0.2619047619047619,0.2991893883566691,1.0,1.0,0.29918938835843295,0.4144088670000001,1.1051110044617818,0.5855911329999999,0.5855911329999999,1;1;0.6666666667;0.2619047619;0.4137931034
rational_advised_llm,scorable_negotiation-L2-103cef6017,0,7,2,medium;small-frontier,1.0,0.9274,0.22950819672131148,0.31341764201319644,0.5692307692,0.5692307692,0.17840696544648083,-0.08611925294999989,-0.21912961579166587,0.6553500221499999,0.6553500221499999,1;0.2295081967;0.5692307692;0.3918918919;1
rational_advised_llm,scorable_negotiation-L2-adac68f4ac,2,17,1,large-frontier;medium,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L2-df1e479b72,4,2,0,medium;small-frontier,1.0,1.0,0.2619047619047619,0.2991893883566691,1.0,1.0,0.29918938835843295,0.4144088670000001,1.1051110044617818,0.5855911329999999,0.5855911329999999,1;1;0.6666666667;0.2619047619;0.4137931034
rational_advised_llm,scorable_negotiation-L2-df1e479b72,1,2,4,medium;small-frontier,1.0,0.9974,0.0,0.30656934306569344,1.0,1.0,0.306569343066141,0.434523809525,0.8014722470417939,0.565476190475,0.565476190475,1;1;0;0.2619047619;1
rational_advised_llm,scorable_negotiation-L2-adac68f4ac,0,17,2,large-frontier;medium,1.0,0.9094,0.24444444444444444,0.32368800712144313,0.7162162162,0.7162162162,0.23183059969101755,0.1229216058,0.3662970848245892,0.5932946104,0.5932946104,0.7368421053;1;0.7162162162;0.3918918919;0.2444444444
rational_advised_llm,scorable_negotiation-L3-a8641f6c33,4,3,1,medium;small-frontier,1.0,0.6793,0.3157894736842105,0.33252976671296725,0.7352941176,0.7352941176,0.24450718139382963,0.16730525297499999,0.5491107131081697,0.567988864625,0.567988864625,1;0.7352941176;0.5423728814;0.3157894737;0.4137931034
rational_advised_llm,scorable_negotiation-L3-d9a0ef3c04,1,13,0,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.651685393258427,0.214975845410628,1.0,1.0,0.21497584540870673,0.08707865167499995,0.4999999999999997,0.912921348325,0.912921348325,1;1;1;1;0.6516853933
rational_advised_llm,scorable_negotiation-L3-9a1b1c0960,3,23,4,hard;pivotal-seat,1.0,0.9183,0.15789473684210525,0.3105728508804517,0.5909090909,0.5909090909,0.18352032097370707,-0.0663277512,-0.1916418644851363,0.6572368421,0.6572368421,0.7543859649;0.1578947368;1;0.7166666667;0.5909090909
rational_advised_llm,scorable_negotiation-L3-a8641f6c33,0,3,3,medium;small-frontier,1.0,0.6793,0.3157894736842105,0.33252976671296725,0.3157894737,0.3157894737,0.10500940002111053,-0.35707555189999995,-1.171953704087229,0.6728650255999999,0.6728650255999999,1;0.7352941176;0.5423728814;0.3157894737;0.4137931034
rational_advised_llm,scorable_negotiation-L3-46e1252af7,4,8,1,hard;pivotal-seat,1.0,0.8431,0.49230769230769234,0.2597561123128202,0.6835443038,0.6835443038,0.17755481094789669,-0.10801088014999993,-0.43245422568596675,0.7915551839499999,0.7915551839499999,0.4923076923;0.6835443038;1;1;0.6739130435
rational_advised_llm,scorable_negotiation-L3-9a1b1c0960,0,23,3,hard;pivotal-seat,1.0,0.8658,0.15384615384615385,0.31096385059543225,0.7166666667,0.7166666667,0.22285742627279478,0.09188136430000005,0.2641173544447056,0.6247853024,0.6247853024,0.7543859649;1;0.1538461538;0.7166666667;0.5909090909
rational_advised_llm,scorable_negotiation-L3-d9a0ef3c04,4,13,1,hard;no-clear-win-win;pivotal-seat,1.0,0.783,0.19230769230769232,0.27468123861566485,1.0,1.0,0.2746812386139037,0.3398541114,0.7933921347719312,0.6601458886,0.6601458886,0.4482758621;1;1;0.1923076923;1
rational_advised_llm,scorable_negotiation-L3-9a1b1c0960,4,23,1,hard;pivotal-seat,1.0,0.8658,0.15384615384615385,0.31096385059543225,1.0,1.0,0.3109638505987386,0.446048030925,1.282186292951912,0.553951969075,0.553951969075,0.7543859649;1;0.1538461538;0.7166666667;0.5909090909
rational_advised_llm,scorable_negotiation-L3-9a673abad3,3,18,4,hard;high-conflict;pivotal-seat,1.0,1.0,0.08620689655172414,0.2831391836560347,0.765625,0.765625,0.2167784374867574,0.07407327586250001,0.17687234207202507,0.6915517241375,0.6915517241375,0.68;1;1;0.08620689655;0.765625
rational_advised_llm,scorable_negotiation-L3-46e1252af7,1,8,0,hard;pivotal-seat,1.0,1.0,0.21621621621621623,0.27205882352941174,1.0,1.0,0.2720588235276114,0.331081081075,0.794466933018119,0.668918918925,0.668918918925,1;1;0.2162162162;0.4594594595;1
rational_advised_llm,scorable_negotiation-L3-9a673abad3,2,18,2,hard;high-conflict;pivotal-seat,1.0,1.0,0.08620689655172414,0.2831391836560347,1.0,1.0,0.2831391836561729,0.3670420258625,0.8764238113846815,0.6329579741375,0.6329579741375,0.68;1;1;0.08620689655;0.765625
rational_advised_llm,scorable_negotiation-L3-a8641f6c33,2,3,2,medium;small-frontier,1.0,0.6793,0.3157894736842105,0.33252976671296725,0.5423728814,0.5423728814,0.18035512772550955,-0.07384629227500006,-0.24237009592029235,0.616219173675,0.616219173675,1;0.7352941176;0.5423728814;0.3157894737;0.4137931034
rational_advised_llm,scorable_negotiation-L3-46e1252af7,0,8,3,hard;pivotal-seat,1.0,1.0,0.21621621621621623,0.27205882352941174,0.4594594595,0.4594594595,0.1250000000102022,-0.34459459454999997,-0.8268941546821383,0.80405405405,0.80405405405,1;1;0.2162162162;0.4594594595;1
rational_advised_llm,scorable_negotiation-L3-9a673abad3,0,18,3,hard;high-conflict;pivotal-seat,1.0,0.8846,0.0,0.3664014974262985,0.6551724138,0.6551724138,0.24005615348847423,0.13665389528250005,0.2514696414636335,0.5185185185175,0.5185185185175,1;0.07407407407;0;0.6551724138;1
rational_advised_llm,scorable_negotiation-L3-9a1b1c0960,2,23,2,hard;pivotal-seat,1.0,1.0,0.18421052631578946,0.3022639200489496,0.6153846154,0.6153846154,0.1860085661900229,-0.05786099862500005,-0.14902094876165264,0.673245614025,0.673245614025,0.5087719298;0.1842105263;0.6153846154;1;1
rational_advised_llm,scorable_negotiation-L3-46e1252af7,3,8,4,hard;pivotal-seat,1.0,1.0,0.21621621621621623,0.27205882352941174,1.0,1.0,0.2720588235276114,0.331081081075,0.794466933018119,0.668918918925,0.668918918925,1;1;0.2162162162;0.4594594595;1
rational_advised_llm,scorable_negotiation-L3-d9a0ef3c04,0,13,3,hard;no-clear-win-win;pivotal-seat,1.0,0.7865,0.4482758620689655,0.2610468169529107,0.7307692308,0.7307692308,0.19076498162231897,-0.044221083050000054,-0.16685361441577243,0.7749903138500001,0.7749903138500001,0.4482758621;1;1;0.7307692308;0.6516853933
rational_advised_llm,scorable_negotiation-L3-a8641f6c33,3,3,4,medium;small-frontier,1.0,0.6793,0.3157894736842105,0.33252976671296725,0.4137931034,0.4137931034,0.13759852414266002,-0.23457101477499998,-0.7698829230236677,0.648364118175,0.648364118175,1;0.7352941176;0.5423728814;0.3157894737;0.4137931034
rational_advised_llm,scorable_negotiation-L3-9a673abad3,1,18,0,hard;high-conflict;pivotal-seat,1.0,0.8846,0.0,0.3664014974262985,1.0,1.0,0.3664014974259196,0.5676883780324999,1.044656594616559,0.4323116219675,0.4323116219675,1;0.07407407407;0;0.6551724138;1
rational_advised_llm,scorable_negotiation-L3-a8641f6c33,1,3,0,medium;small-frontier,1.0,0.9628,0.43333333333333335,0.27187957424508014,0.4333333333,0.4333333333,0.1178144821645953,-0.377858092425,-1.3336893063628081,0.811191425725,0.811191425725,0.4333333333;0.6176470588;0.6271186441;1;1
rational_advised_llm,scorable_negotiation-L3-d9a0ef3c04,3,13,4,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.651685393258427,0.214975845410628,0.6516853933,0.6516853933,0.14009661836517304,-0.34831460670000003,-2.0000000000000004,1.0,1.0,1;1;1;1;0.6516853933
rational_advised_llm,scorable_negotiation-L3-d9a0ef3c04,2,13,2,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.651685393258427,0.214975845410628,1.0,1.0,0.21497584540870673,0.08707865167499995,0.4999999999999997,0.912921348325,0.912921348325,1;1;1;1;0.6516853933
rational_advised_llm,scorable_negotiation-L3-9a673abad3,4,18,1,hard;high-conflict;pivotal-seat,1.0,1.0,0.08620689655172414,0.2831391836560347,1.0,1.0,0.2831391836561729,0.3670420258625,0.8764238113846815,0.6329579741375,0.6329579741375,0.68;1;1;0.08620689655;0.765625
rational_advised_llm,scorable_negotiation-L3-46e1252af7,2,8,2,hard;pivotal-seat,1.0,1.0,0.21621621621621623,0.27205882352941174,0.2162162162,0.2162162162,0.05882352940696367,-0.648648648675,-1.556506644372218,0.864864864875,0.864864864875,1;1;0.2162162162;0.4594594595;1
rational_advised_llm,scorable_negotiation-L3-9a1b1c0960,1,23,0,hard;pivotal-seat,1.0,1.0,0.18421052631578946,0.3022639200489496,0.5087719298,0.5087719298,0.1537833979133775,-0.1911268556250001,-0.4922470409413695,0.6998987854250001,0.6998987854250001,0.5087719298;0.1842105263;0.6153846154;1;1
rational_advised_llm,scorable_negotiation-L4-d49e5fe070,3,19,0,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,0.7164179104,0.7164179104,0.19108833491682128,-0.04176390777499994,-0.14014095903023757,0.758181818175,0.758181818175,0.7164179104;0.6727272727;1;0.36;1
rational_advised_llm,scorable_negotiation-L4-faf2ca7d47,0,14,4,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-faf2ca7d47,2,14,3,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.8196,0.0,0.30612244897959184,0.0,0.0,0.0,-0.816666666675,-1.5093007039387232,0.816666666675,0.816666666675,1;1;0.2666666667;0;1
rational_advised_llm,scorable_negotiation-L4-712ba36a4f,1,9,1,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-8a29217702,3,4,0,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-faf2ca7d47,3,14,0,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.8196,0.0,0.30612244897959184,1.0,1.0,0.3061224489764681,0.433333333325,0.800853434719423,0.566666666675,0.566666666675,1;1;0.2666666667;0;1
rational_advised_llm,scorable_negotiation-L4-712ba36a4f,3,9,0,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.0,0.3132530120481927,0.0,0.0,0.0,-0.798076923075,-1.4284889109462915,0.798076923075,0.798076923075,0;1;0.1923076923;1;1
rational_advised_llm,scorable_negotiation-L4-d49e5fe070,2,19,3,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,0.36,0.36,0.09602188830210415,-0.48728629577500004,-1.635114443315537,0.847286295775,0.847286295775,0.7164179104;0.6727272727;1;0.36;1
rational_advised_llm,scorable_negotiation-L4-d49e5fe070,1,19,1,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,0.6727272727,0.6727272727,0.17943484176938487,-0.09637720490000001,-0.3233987105829376,0.7691044776,0.7691044776,0.7164179104;0.6727272727;1;0.36;1
rational_advised_llm,scorable_negotiation-L4-712ba36a4f,0,9,4,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-d49e5fe070,4,19,2,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,1.0,1.0,0.26672746750584486,0.312713704225,1.049327056464356,0.687286295775,0.687286295775,0.7164179104;0.6727272727;1;0.36;1
rational_advised_llm,scorable_negotiation-L4-d49e5fe070,0,19,4,medium;small-frontier,1.0,1.0,0.36,0.2667274675005067,1.0,1.0,0.26672746750584486,0.312713704225,1.049327056464356,0.687286295775,0.687286295775,0.7164179104;0.6727272727;1;0.36;1
rational_advised_llm,scorable_negotiation-L4-faf2ca7d47,4,14,2,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-8a29217702,1,4,1,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-8a29217702,0,4,4,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-712ba36a4f,4,9,2,hard;no-clear-win-win;pivotal-seat,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-8a29217702,2,4,3,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,
rational_advised_llm,scorable_negotiation-L4-712ba36a4f,2,9,3,hard;no-clear-win-win;pivotal-seat,1.0,1.0,0.0,0.3132530120481927,1.0,1.0,0.3132530120489476,0.451923076925,0.8089033592159419,0.548076923075,0.548076923075,0;1;0.1923076923;1;1
rational_advised_llm,scorable_negotiation-L4-faf2ca7d47,1,14,1,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.8196,0.0,0.30612244897959184,1.0,1.0,0.3061224489764681,0.433333333325,0.800853434719423,0.566666666675,0.566666666675,1;1;0.2666666667;0;1
rational_advised_llm,scorable_negotiation-L4-8a29217702,4,4,2,hard;high-conflict;no-clear-win-win;small-frontier,1.0,1.0,0.49122807017543857,0.23769808173477897,0.7157894737,0.7157894737,0.17014178482280515,-0.15701754385,-0.6073766876368837,0.87280701755,0.87280701755,1;1;0.7157894737;0.4912280702;1
interpreter_advised_llm,scorable_negotiation-L0-65113008ad,2,0,4,medium,1.0,0.6245,0.0945945945945946,0.4064892640273,0.75,0.75,0.30486694803085884,0.32247760675250003,0.7542663392128734,0.42752239324749997,0.42752239324749997,1;0.4390243902;0.1764705882;0.09459459459;0.75
interpreter_advised_llm,scorable_negotiation-L0-611ee402f7,0,5,0,easy,1.0,1.0,0.35185185185185186,0.29927974922673495,0.762962963,0.762962963,0.22833936422355938,0.11836485887500003,0.4082876051753063,0.644598104125,0.644598104125,0.762962963;0.7611940299;0.3518518519;0.4653465347;1
interpreter_advised_llm,scorable_negotiation-L0-65113008ad,1,0,2,medium,1.0,0.8395,0.32432432432432434,0.31976115555365753,1.0,1.0,0.3197611555559976,0.46816644812499997,1.2168613299787132,0.531833551875,0.531833551875,0.4339622642;1;1;0.3243243243;0.369047619
interpreter_advised_llm,scorable_negotiation-L0-32200851b2,1,10,2,easy;high-conflict,1.0,0.9254,0.24242424242424243,0.302320827736667,0.2424242424,0.2424242424,0.09136137923250624,-0.360336002425,-1.3678186680453246,0.602760244825,0.602760244825,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233
interpreter_advised_llm,scorable_negotiation-L0-34733a57e6,2,20,4,easy;large-frontier,1.0,0.7543,0.3283582089552239,0.34758404761009354,0.7261904762,0.7261904762,0.27389411654083634,0.24489939924999993,0.7913151328336704,0.48129107695000006,0.48129107695000006,0.328358209;0.3372093023;0.338028169;0.9215686275;0.7261904762
interpreter_advised_llm,scorable_negotiation-L0-611ee402f7,1,5,2,easy,1.0,0.9047,0.16666666666666666,0.3261421260568327,0.1666666667,0.1666666667,0.054357021020424515,-0.558203645525,-1.6782317539167133,0.724870312225,0.724870312225,0.5851851852;1;0.1666666667;0.6435643564;0.6707317073
interpreter_advised_llm,scorable_negotiation-L0-32200851b2,3,10,1,easy;high-conflict,1.0,0.8413,0.32894736842105265,0.26600627541670524,0.3289473684,0.3289473684,0.132873505011366,-0.20772655047500005,-1.23019586722451,0.536673918875,0.536673918875,0.3516483516;0.3289473684;0.5151515152;0.6585365854;0.6213592233
interpreter_advised_llm,scorable_negotiation-L0-32200851b2,0,10,0,easy;high-conflict,1.0,0.9254,0.24242424242424243,0.302320827736667,0.8021978022,0.8021978022,0.3023208277386257,0.339380947325,1.2882742557112714,0.462816854875,0.462816854875,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233
interpreter_advised_llm,scorable_negotiation-L0-a483b0d80d,3,15,1,easy,1.0,0.9649,0.3404255319148936,0.2860270059982275,0.7272727273,0.7272727273,0.24407637845954594,0.1641676069500001,0.6919079842728594,0.5631051203499999,0.5631051203499999,0.3404255319;0.7272727273;0.6375;0.8522727273;0.4222222222
interpreter_advised_llm,scorable_negotiation-L0-65113008ad,4,0,3,medium,1.0,0.8972,0.32142857142857145,0.30076627315178306,0.7702702703,0.7702702703,0.2316713185178568,0.131627618125,0.42352924342987597,0.6386426521749999,0.6386426521749999,1;0.4390243902;0.7941176471;0.7702702703;0.3214285714
interpreter_advised_llm,scorable_negotiation-L0-34733a57e6,3,20,1,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.3372093023,0.3372093023,0.12432962864214842,-0.25654336590000004,-0.9508482247125543,0.5937526682000001,0.5937526682000001,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
interpreter_advised_llm,scorable_negotiation-L0-32200851b2,2,10,4,easy;high-conflict,1.0,0.9254,0.24242424242424243,0.302320827736667,0.6213592233,0.6213592233,0.2341689720364651,0.11333272370000003,0.4302057361297061,0.5080264996,0.5080264996,0.8021978022;0.3289473684;0.2424242424;0.6585365854;0.6213592233
interpreter_advised_llm,scorable_negotiation-L0-611ee402f7,3,5,1,easy,1.0,1.0,0.35185185185185186,0.29927974922673495,0.7611940299,0.7611940299,0.22780995836902118,0.11615369249999996,0.4006604104785566,0.6450403374,0.6450403374,0.762962963;0.7611940299;0.3518518519;0.4653465347;1
interpreter_advised_llm,scorable_negotiation-L0-65113008ad,3,0,1,medium,1.0,0.8972,0.32142857142857145,0.30076627315178306,0.4390243902,0.4390243902,0.13204372966325045,-0.28242973199999993,-0.9087549590274295,0.7214541221999999,0.7214541221999999,1;0.4390243902;0.7941176471;0.7702702703;0.3214285714
interpreter_advised_llm,scorable_negotiation-L0-a483b0d80d,2,15,4,easy,1.0,0.9987,0.11702127659574468,0.31996369206331193,0.1333333333,0.1333333333,0.04266182559817306,-0.61467198585,-1.1972050415618896,0.74800531915,0.74800531915,0.1170212766;1;0.875;1;0.1333333333
interpreter_advised_llm,scorable_negotiation-L0-a483b0d80d,0,15,0,easy,1.0,0.9244,0.13333333333333333,0.3441657143491141,0.3404255319,0.3404255319,0.11716279637171846,-0.3008623468749999,-0.7457289192510068,0.6412878787749999,0.6412878787749999,0.3404255319;1;0.875;0.5568181818;0.1333333333
interpreter_advised_llm,scorable_negotiation-L0-34733a57e6,1,20,2,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.5774647887,0.5774647887,0.2129122246725982,0.04377599209999994,0.16225063636820322,0.5336887966,0.5336887966,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
interpreter_advised_llm,scorable_negotiation-L0-65113008ad,0,0,0,medium,1.0,0.8972,0.32142857142857145,0.30076627315178306,1.0,1.0,0.3007662731519249,0.41878978025000013,1.3475114213265453,0.5812102197499999,0.5812102197499999,1;0.4390243902;0.7941176471;0.7702702703;0.3214285714
interpreter_advised_llm,scorable_negotiation-L0-34733a57e6,4,20,3,easy;large-frontier,1.0,0.8189,0.29411764705882354,0.36395933554370136,0.2941176471,0.2941176471,0.10704686340884828,-0.31924286422500003,-1.0129277851451846,0.613360511325,0.613360511325,0.328358209;1;0.5774647887;0.2941176471;0.5476190476
interpreter_advised_llm,scorable_negotiation-L0-a483b0d80d,1,15,2,easy,1.0,0.9649,0.3404255319148936,0.2860270059982275,0.6375,0.6375,0.21394820048542265,0.051951697824999976,0.21895790034020715,0.585548302175,0.585548302175,0.3404255319;0.7272727273;0.6375;0.8522727273;0.4222222222
interpreter_advised_llm,scorable_negotiation-L0-34733a57e6,0,20,0,easy;large-frontier,1.0,0.7853,0.3283582089552239,0.3397838803331949,0.328358209,0.328358209,0.12106621587280854,-0.26760723252499996,-0.9918551628648292,0.595965441525,0.595965441525,0.328358209;0.3372093023;0.5774647887;0.9215686275;0.5476190476
